trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
189,06:46:52,06:46:52,node/7070861703,9,,,,,
189,06:53:16,06:53:16,node/7070861699,10,,,,,
189,06:58:14,06:58:14,node/6967281153,11,,,,,
189,07:01:00,07:01:00,node/7022397409,12,,,,,
202,06:00:00,06:00:00,node/7182111862,1,,,,,
202,06:13:19,06:13:19,node/10755917239,2,,,,,
202,06:17:46,06:17:46,node/10755917244,3,,,,,
202,06:28:42,06:28:42,node/10755917246,4,,,,,
202,06:39:14,06:39:14,node/10755917248,5,,,,,
202,06:50:00,06:50:00,node/7182111861,6,,,,,
185,06:00:00,06:00:00,node/7049122266,1,,,,,
185,06:05:42,06:05:42,node/7041052935,2,,,,,
185,06:07:25,06:07:25,node/7074561392,3,,,,,
185,06:11:50,06:11:50,node/7041052932,4,,,,,
185,06:30:23,06:30:23,node/7074326526,5,,,,,
185,06:38:19,06:38:19,node/5248250425,6,,,,,
185,06:50:00,06:50:00,node/7078164256,7,,,,,
99,06:00:00,06:00:00,node/7080527281,1,,,,,
99,06:05:59,06:05:59,node/7105840330,2,,,,,
99,06:10:13,06:10:13,node/7105840331,3,,,,,
99,06:13:42,06:13:42,node/7074267433,4,,,,,
99,06:17:51,06:17:51,node/7074267434,5,,,,,
99,06:22:32,06:22:32,node/7074267435,6,,,,,
99,06:29:17,06:29:17,node/7074347184,7,,,,,
99,06:33:44,06:33:44,node/7074299254,8,,,,,
99,06:37:00,06:37:00,node/7074387585,9,,,,,
98,06:00:00,06:00:00,node/7103202619,1,,,,,
98,06:06:45,06:06:45,node/7074841188,2,,,,,
98,06:12:48,06:12:48,node/7074561393,3,,,,,
98,06:19:21,06:19:21,node/7074561394,4,,,,,
98,06:25:01,06:25:01,node/7078164251,5,,,,,
98,06:30:13,06:30:13,node/7103202617,6,,,,,
98,06:35:20,06:35:20,node/7041052934,7,,,,,
98,06:40:44,06:40:44,node/7103202616,8,,,,,
98,06:43:22,06:43:22,node/7041052953,9,,,,,
98,07:03:00,07:03:00,node/7103202615,10,,,,,
168,06:00:00,06:00:00,node/7037142442,1,,,,,
168,06:14:30,06:14:30,node/7080251776,2,,,,,
168,06:19:57,06:19:57,node/7074330403,3,,,,,
168,06:26:42,06:26:42,node/7037142479,4,,,,,
168,06:33:41,06:33:41,node/7074330401,5,,,,,
168,06:45:43,06:45:43,node/7022397411,6,,,,,
168,06:50:00,06:50:00,node/7037183491,7,,,,,
169,06:00:00,06:00:00,node/7037183490,1,,,,,
169,06:04:26,06:04:26,node/7080251774,2,,,,,
169,06:14:32,06:14:32,node/7074330400,3,,,,,
169,06:25:24,06:25:24,node/7037142483,4,,,,,
169,06:29:36,06:29:36,node/7080251773,5,,,,,
169,06:36:07,06:36:07,node/7070861713,6,,,,,
169,06:46:34,06:46:34,node/10889510244,7,,,,,
169,06:50:00,06:50:00,node/7037142441,8,,,,,
91,06:00:00,06:00:00,node/7074269464,1,,,,,
91,06:00:44,06:00:44,node/7102193976,2,,,,,
91,06:07:03,06:07:03,node/7074496225,3,,,,,
91,06:15:15,06:15:15,node/7102193975,4,,,,,
91,06:18:51,06:18:51,node/7074496222,5,,,,,
91,06:20:52,06:20:52,node/7074496219,6,,,,,
91,06:24:44,06:24:44,node/7074496218,7,,,,,
91,06:38:49,06:38:49,node/7102193974,8,,,,,
91,06:40:09,06:40:09,node/7102193973,9,,,,,
91,06:41:44,06:41:44,node/7041071610,10,,,,,
91,06:43:33,06:43:33,node/7041071608,11,,,,,
91,06:45:31,06:45:31,node/7041071606,12,,,,,
91,06:47:08,06:47:08,node/7102193972,13,,,,,
91,06:49:11,06:49:11,node/7102193971,14,,,,,
91,06:50:00,06:50:00,node/7074324044,15,,,,,
90,06:00:00,06:00:00,node/7074324045,1,,,,,
90,06:04:06,06:04:06,node/7076294509,2,,,,,
90,06:06:58,06:06:58,node/7074267433,3,,,,,
90,06:11:56,06:11:56,node/7074267434,4,,,,,
90,06:17:34,06:17:34,node/7074267435,5,,,,,
90,06:25:39,06:25:39,node/7074347184,6,,,,,
90,06:31:00,06:31:00,node/7074299254,7,,,,,
93,06:00:00,06:00:00,node/7074496218,1,,,,,
93,06:28:49,06:28:49,node/7102193974,2,,,,,
93,06:31:33,06:31:33,node/7102193973,3,,,,,
93,06:34:46,06:34:46,node/7041071610,4,,,,,
93,06:38:30,06:38:30,node/7041071608,5,,,,,
93,06:42:31,06:42:31,node/7041071606,6,,,,,
93,06:45:49,06:45:49,node/7102193972,7,,,,,
93,06:50:00,06:50:00,node/7102193971,8,,,,,
92,06:00:00,06:00:00,node/7077863009,1,,,,,
92,06:01:07,06:01:07,node/7102269985,2,,,,,
92,06:04:11,06:04:11,node/7102193983,3,,,,,
92,06:09:10,06:09:10,node/7041071612,4,,,,,
92,06:11:04,06:11:04,node/7041071614,5,,,,,
92,06:17:31,06:17:31,node/7041071616,6,,,,,
92,06:21:11,06:21:11,node/7102193982,7,,,,,
92,06:26:53,06:26:53,node/7102193981,8,,,,,
92,06:31:14,06:31:14,node/7102193980,9,,,,,
92,06:35:08,06:35:08,node/7047495432,10,,,,,
92,06:38:11,06:38:11,node/7074496217,11,,,,,
92,06:44:51,06:44:51,node/7074496221,12,,,,,
92,06:54:03,06:54:03,node/7102193979,13,,,,,
92,06:57:05,06:57:05,node/7102193978,14,,,,,
92,07:00:01,07:00:01,node/6967318740,15,,,,,
92,07:07:53,07:07:53,node/7102193977,16,,,,,
92,07:09:00,07:09:00,node/7074269465,17,,,,,
95,06:00:00,06:00:00,node/7084722456,1,,,,,
95,06:03:44,06:03:44,node/7084722454,2,,,,,
95,06:05:32,06:05:32,node/7041071596,3,,,,,
95,06:09:53,06:09:53,node/7074585943,4,,,,,
95,06:11:39,06:11:39,node/7041071638,5,,,,,
95,06:16:48,06:16:48,node/7041071636,6,,,,,
95,06:21:05,06:21:05,node/7041071725,7,,,,,
95,06:27:00,06:27:00,node/7076294516,8,,,,,
94,06:00:00,06:00:00,node/7102269985,1,,,,,
94,06:05:55,06:05:55,node/7102193983,2,,,,,
94,06:15:36,06:15:36,node/7041071612,3,,,,,
94,06:19:17,06:19:17,node/7041071614,4,,,,,
94,06:31:47,06:31:47,node/7041071616,5,,,,,
94,06:38:55,06:38:55,node/7102193982,6,,,,,
94,06:49:57,06:49:57,node/7102193981,7,,,,,
94,07:00:00,07:00:00,node/7074496217,8,,,,,
97,06:00:00,06:00:00,node/7103202625,1,,,,,
97,06:09:56,06:09:56,node/7103202623,2,,,,,
97,06:13:09,06:13:09,node/7041052932,3,,,,,
97,06:15:45,06:15:45,node/7041052935,4,,,,,
97,06:18:47,06:18:47,node/7074561391,5,,,,,
97,06:21:04,06:21:04,node/7049122265,6,,,,,
97,06:24:36,06:24:36,node/7103202622,7,,,,,
97,06:27:31,06:27:31,node/7103202621,8,,,,,
97,06:28:54,06:28:54,node/7041071291,9,,,,,
97,06:31:00,06:31:00,node/7103202620,10,,,,,
96,06:00:00,06:00:00,node/7076294511,1,,,,,
96,06:02:08,06:02:08,node/7084722461,2,,,,,
96,06:06:04,06:06:04,node/7084722460,3,,,,,
96,06:10:58,06:10:58,node/7084722459,4,,,,,
96,06:13:08,06:13:08,node/7084722458,5,,,,,
96,06:15:25,06:15:25,node/7041071579,6,,,,,
96,06:17:20,06:17:20,node/7041071594,7,,,,,
96,06:21:28,06:21:28,node/7084722457,8,,,,,
96,06:26:00,06:26:00,node/7041071599,9,,,,,
11,06:00:00,06:00:00,node/7076310931,1,,,,,
11,06:13:17,06:13:17,node/7041071726,2,,,,,
11,06:21:14,06:21:14,node/7105398618,3,,,,,
11,06:36:28,06:36:28,node/7062689851,4,,,,,
11,07:00:16,07:00:16,node/7105398617,5,,,,,
11,07:04:44,07:04:44,node/7041071415,6,,,,,
11,07:13:00,07:13:00,node/7074707878,7,,,,,
10,06:00:00,06:00:00,node/7080440208,1,,,,,
10,06:15:04,06:15:04,node/7041071372,2,,,,,
10,06:23:36,06:23:36,node/7074707883,3,,,,,
10,06:34:15,06:34:15,node/7041071471,4,,,,,
10,06:39:04,06:39:04,node/7057002163,5,,,,,
10,06:56:23,06:56:23,node/4832025024,6,,,,,
10,07:02:39,07:02:39,node/7041071629,7,,,,,
10,07:13:55,07:13:55,node/7041071723,8,,,,,
10,07:23:00,07:23:00,node/7105398619,9,,,,,
13,06:00:00,06:00:00,node/6814022390,1,,,,,
13,06:12:02,06:12:02,node/5248250425,2,,,,,
13,06:19:50,06:19:50,node/7074326526,3,,,,,
13,06:26:32,06:26:32,node/7078164254,4,,,,,
13,06:32:10,06:32:10,node/7103202616,5,,,,,
13,06:39:39,06:39:39,node/7041052939,6,,,,,
13,06:47:00,06:47:00,node/7041052944,7,,,,,
12,06:00:00,06:00:00,node/7041052945,1,,,,,
12,06:07:23,06:07:23,node/7041052940,2,,,,,
12,06:15:36,06:15:36,node/6967234177,3,,,,,
12,06:21:02,06:21:02,node/7074326525,4,,,,,
12,06:27:22,06:27:22,node/7078164255,5,,,,,
12,06:35:21,06:35:21,node/7047495429,6,,,,,
12,06:47:00,06:47:00,node/7078164250,7,,,,,
15,06:00:00,06:00:00,node/7107670562,1,,,,,
15,06:06:08,06:06:08,node/7078164251,2,,,,,
15,06:10:07,06:10:07,node/7074561392,3,,,,,
15,06:15:53,06:15:53,node/6967234177,4,,,,,
15,06:18:40,06:18:40,node/7074326525,5,,,,,
15,06:21:56,06:21:56,node/7078164255,6,,,,,
15,06:26:01,06:26:01,node/7047495429,7,,,,,
15,06:32:00,06:32:00,node/7078164250,8,,,,,
14,06:00:00,06:00:00,node/7078164256,1,,,,,
14,06:07:26,06:07:26,node/5248250425,2,,,,,
14,06:12:11,06:12:11,node/7107670564,3,,,,,
14,06:16:50,06:16:50,node/7078164254,4,,,,,
14,06:20:06,06:20:06,node/7041052928,5,,,,,
14,06:27:13,06:27:13,node/7107670563,6,,,,,
14,06:32:03,06:32:03,node/7049122266,7,,,,,
14,06:40:00,06:40:00,node/7047495433,8,,,,,
17,06:00:00,06:00:00,node/7041071380,1,,,,,
17,06:12:54,06:12:54,node/7041071344,2,,,,,
17,06:23:37,06:23:37,node/7074294627,3,,,,,
17,06:26:59,06:26:59,node/7075101459,4,,,,,
17,06:35:33,06:35:33,node/7041052959,5,,,,,
17,06:43:44,06:43:44,node/6967165728,6,,,,,
17,06:52:47,06:52:47,node/7075101457,7,,,,,
17,06:58:18,06:58:18,node/7105268830,8,,,,,
17,07:01:16,07:01:16,node/7074561395,9,,,,,
17,07:07:00,07:07:00,node/7049122264,10,,,,,
16,06:00:00,06:00:00,node/7105268828,1,,,,,
16,06:07:24,06:07:24,node/7105268826,2,,,,,
16,06:12:27,06:12:27,node/7105268825,3,,,,,
16,06:13:28,06:13:28,node/7105268824,4,,,,,
16,06:21:05,06:21:05,node/7080611085,5,,,,,
16,06:31:29,06:31:29,node/6967179322,6,,,,,
16,06:37:02,06:37:02,node/6967179323,7,,,,,
16,06:41:00,06:41:00,node/7080527284,8,,,,,
16,06:49:54,06:49:54,node/7041071342,9,,,,,
16,07:05:00,07:05:00,node/7080527282,10,,,,,
19,06:00:00,06:00:00,node/7062689859,1,,,,,
19,06:05:43,06:05:43,node/7081034797,2,,,,,
19,06:08:35,06:08:35,node/7062689857,3,,,,,
19,06:13:31,06:13:31,node/7062689855,4,,,,,
19,06:16:48,06:16:48,node/7062689854,5,,,,,
19,06:22:00,06:22:00,node/7062689851,6,,,,,
18,06:00:00,06:00:00,node/4832025024,1,,,,,
18,06:03:28,06:03:28,node/7081034799,2,,,,,
18,06:05:30,06:05:30,node/7041071721,3,,,,,
18,06:09:06,06:09:06,node/7062689856,4,,,,,
18,06:10:23,06:10:23,node/7062689858,5,,,,,
18,06:11:57,06:11:57,node/7037142421,6,,,,,
18,06:15:00,06:15:00,node/7037142410,7,,,,,
117,06:00:00,06:00:00,node/7022397417,1,,,,,
117,06:50:00,06:50:00,node/7037183492,2,,,,,
116,06:00:00,06:00:00,node/7037183490,1,,,,,
116,06:01:36,06:01:36,node/7080251774,2,,,,,
116,06:05:14,06:05:14,node/7074330400,3,,,,,
116,06:09:09,06:09:09,node/7037142483,4,,,,,
116,06:10:40,06:10:40,node/7080251773,5,,,,,
116,06:13:00,06:13:00,node/7070861713,6,,,,,
116,06:18:00,06:18:00,node/7037142441,7,,,,,
204,06:00:00,06:00:00,node/10766121874,1,,,,,
204,06:10:13,06:10:13,node/10766121873,2,,,,,
204,06:21:47,06:21:47,node/10766121872,3,,,,,
204,06:25:29,06:25:29,node/10766121871,4,,,,,
204,06:29:42,06:29:42,node/10766454594,5,,,,,
204,06:34:43,06:34:43,node/10766121869,6,,,,,
204,06:38:22,06:38:22,node/10766454593,7,,,,,
204,06:40:00,06:40:00,node/10766121868,8,,,,,
204,06:43:08,06:43:08,node/10766121867,9,,,,,
204,06:47:00,06:47:00,node/10766121866,10,,,,,
151,06:00:00,06:00:00,node/10842129076,1,,,,,
151,06:03:03,06:03:03,node/10842129095,2,,,,,
151,06:05:08,06:05:08,node/10842129010,3,,,,,
151,06:06:59,06:06:59,node/10842129122,4,,,,,
151,06:09:00,06:09:00,node/10842129074,5,,,,,
150,06:00:00,06:00:00,node/10842129074,1,,,,,
150,06:03:10,06:03:10,node/10842129046,2,,,,,
150,06:04:04,06:04:04,node/10842129021,3,,,,,
150,06:07:29,06:07:29,node/10842129136,4,,,,,
150,06:09:00,06:09:00,node/10842129107,5,,,,,
153,06:00:00,06:00:00,node/10842129011,1,,,,,
153,06:01:50,06:01:50,node/10842129012,2,,,,,
153,06:05:59,06:05:59,node/10842129053,3,,,,,
153,06:08:25,06:08:25,node/10842129032,4,,,,,
153,06:09:04,06:09:04,node/10842129062,5,,,,,
153,06:12:38,06:12:38,node/10842129035,6,,,,,
153,06:20:00,06:20:00,node/10842129037,7,,,,,
152,06:00:00,06:00:00,node/10842129117,1,,,,,
152,06:13:13,06:13:13,node/10842129119,2,,,,,
152,06:18:56,06:18:56,node/10842129092,3,,,,,
152,06:20:36,06:20:36,node/10842129113,4,,,,,
152,06:24:22,06:24:22,node/10842129008,5,,,,,
152,06:31:50,06:31:50,node/10842129071,6,,,,,
152,06:35:00,06:35:00,node/10842129034,7,,,,,
155,06:00:00,06:00:00,node/10842129098,1,,,,,
155,06:03:43,06:03:43,node/10842129038,2,,,,,
155,06:10:10,06:10:10,node/10842129075,3,,,,,
155,06:15:47,06:15:47,node/10842129045,4,,,,,
155,06:18:04,06:18:04,node/10842129134,5,,,,,
155,06:24:17,06:24:17,node/10845731577,6,,,,,
155,06:31:05,06:31:05,node/10842129105,7,,,,,
155,06:35:10,06:35:10,node/10842129030,8,,,,,
155,06:36:49,06:36:49,node/10842065104,9,,,,,
155,06:43:05,06:43:05,node/10845731591,10,,,,,
155,06:45:00,06:45:00,node/10842129118,11,,,,,
155,06:48:00,06:48:00,node/10842129025,12,,,,,
154,06:00:00,06:00:00,node/10842129140,1,,,,,
154,06:07:40,06:07:40,node/10842129057,2,,,,,
154,06:08:01,06:08:01,node/10842129020,3,,,,,
154,06:13:48,06:13:48,node/10842129031,4,,,,,
154,06:14:52,06:14:52,node/10842129033,5,,,,,
154,06:20:25,06:20:25,node/10842129079,6,,,,,
154,06:22:49,06:22:49,node/10842129103,7,,,,,
154,06:26:12,06:26:12,node/10842129073,8,,,,,
154,06:30:19,06:30:19,node/10842129013,9,,,,,
154,06:32:00,06:32:00,node/10842129017,10,,,,,
157,06:00:00,06:00:00,node/10842129029,1,,,,,
157,06:00:35,06:00:35,node/10766121874,2,,,,,
157,06:08:26,06:08:26,node/10842129048,3,,,,,
157,06:14:17,06:14:17,node/10845731589,4,,,,,
157,06:21:53,06:21:53,node/10842065103,5,,,,,
157,06:23:14,06:23:14,node/10845731583,6,,,,,
157,06:26:47,06:26:47,node/10845731580,7,,,,,
157,06:31:35,06:31:35,node/10842129098,8,,,,,
157,06:33:59,06:33:59,node/10842129038,9,,,,,
157,06:38:10,06:38:10,node/10842129075,10,,,,,
157,06:41:48,06:41:48,node/10842129045,11,,,,,
157,06:43:16,06:43:16,node/10842129134,12,,,,,
157,06:48:49,06:48:49,node/10842129106,13,,,,,
157,06:51:28,06:51:28,node/10845731578,14,,,,,
157,06:52:45,06:52:45,node/10845731594,15,,,,,
157,06:55:41,06:55:41,node/10842129060,16,,,,,
157,06:57:47,06:57:47,node/10842129112,17,,,,,
157,06:58:38,06:58:38,node/10842129063,18,,,,,
157,07:01:04,07:01:04,node/10842129082,19,,,,,
157,07:05:32,07:05:32,node/10845731599,20,,,,,
157,07:10:55,07:10:55,node/10845731574,21,,,,,
157,07:12:43,07:12:43,node/10845731592,22,,,,,
157,07:14:48,07:14:48,node/10845731598,23,,,,,
157,07:17:09,07:17:09,node/10845731585,24,,,,,
157,07:19:00,07:19:00,node/10845731590,25,,,,,
156,06:00:00,06:00:00,node/10883106542,1,,,,,
156,06:01:29,06:01:29,node/10845731584,2,,,,,
156,06:03:13,06:03:13,node/10845731573,3,,,,,
156,06:04:46,06:04:46,node/10845731579,4,,,,,
156,06:06:13,06:06:13,node/10845731597,5,,,,,
156,06:09:57,06:09:57,node/10845731603,6,,,,,
156,06:15:55,06:15:55,node/10842129121,7,,,,,
156,06:19:34,06:19:34,node/10845731588,8,,,,,
156,06:20:23,06:20:23,node/10845731576,9,,,,,
156,06:22:21,06:22:21,node/10842129078,10,,,,,
156,06:26:08,06:26:08,node/10842129079,11,,,,,
156,06:27:55,06:27:55,node/10842129103,12,,,,,
156,06:30:26,06:30:26,node/10842129073,13,,,,,
156,06:33:30,06:33:30,node/10842129013,14,,,,,
156,06:35:49,06:35:49,node/10845731601,15,,,,,
156,06:38:43,06:38:43,node/10842129015,16,,,,,
156,06:43:59,06:43:59,node/10766121859,17,,,,,
156,06:47:44,06:47:44,node/10845731595,18,,,,,
156,06:52:40,06:52:40,node/10842129026,19,,,,,
156,06:55:12,06:55:12,node/10845731596,20,,,,,
156,06:58:34,06:58:34,node/10845840895,21,,,,,
156,06:59:00,06:59:00,node/10846106471,22,,,,,
159,06:00:00,06:00:00,node/10842129140,1,,,,,
159,06:03:58,06:03:58,node/10845731575,2,,,,,
159,06:07:23,06:07:23,node/10845731602,3,,,,,
159,06:08:32,06:08:32,node/10842129057,4,,,,,
159,06:09:05,06:09:05,node/10842129072,5,,,,,
159,06:13:07,06:13:07,node/10842129133,6,,,,,
159,06:17:50,06:17:50,node/10845731587,7,,,,,
159,06:21:31,06:21:31,node/10842129079,8,,,,,
159,06:24:12,06:24:12,node/10842129103,9,,,,,
159,06:27:57,06:27:57,node/10842129073,10,,,,,
159,06:32:33,06:32:33,node/10842129013,11,,,,,
159,06:35:30,06:35:30,node/10842129080,12,,,,,
159,06:40:16,06:40:16,node/10842129040,13,,,,,
159,06:44:31,06:44:31,node/10842129005,14,,,,,
159,06:48:34,06:48:34,node/10766121859,15,,,,,
159,06:54:11,06:54:11,node/10845731595,16,,,,,
159,07:01:33,07:01:33,node/10842129026,17,,,,,
159,07:09:27,07:09:27,node/10766121857,18,,,,,
159,07:11:00,07:11:00,node/10846106471,19,,,,,
158,06:00:00,06:00:00,node/10842129029,1,,,,,
158,06:04:20,06:04:20,node/10842129048,2,,,,,
158,06:06:56,06:06:56,node/10842129055,3,,,,,
158,06:11:15,06:11:15,node/10842065103,4,,,,,
158,06:11:56,06:11:56,node/10845731583,5,,,,,
158,06:13:46,06:13:46,node/10845731580,6,,,,,
158,06:16:14,06:16:14,node/10842129098,7,,,,,
158,06:17:28,06:17:28,node/10842129038,8,,,,,
158,06:19:37,06:19:37,node/10842129075,9,,,,,
158,06:21:29,06:21:29,node/10842129045,10,,,,,
158,06:22:14,06:22:14,node/10842129134,11,,,,,
158,06:24:18,06:24:18,node/10845731577,12,,,,,
158,06:27:51,06:27:51,node/10845749005,13,,,,,
158,06:28:08,06:28:08,node/10842065104,14,,,,,
158,06:28:43,06:28:43,node/10845731593,15,,,,,
158,06:30:13,06:30:13,node/10845731591,16,,,,,
158,06:30:51,06:30:51,node/10842129118,17,,,,,
158,06:32:00,06:32:00,node/10845731604,18,,,,,
207,06:00:00,06:00:00,node/10781844858,1,,,,,
207,06:05:28,06:05:28,node/10781844857,2,,,,,
207,06:10:39,06:10:39,node/10781643822,3,,,,,
207,06:23:18,06:23:18,node/10781844856,4,,,,,
207,06:26:53,06:26:53,node/10781844855,5,,,,,
207,06:31:57,06:31:57,node/10781643829,6,,,,,
207,06:36:00,06:36:00,node/10781643831,7,,,,,
48,06:00:00,06:00:00,node/7112755340,1,,,,,
48,06:05:48,06:05:48,node/7112755338,2,,,,,
48,06:12:28,06:12:28,node/7041071386,3,,,,,
48,06:15:02,06:15:02,node/847244423,4,,,,,
48,06:25:00,06:25:00,node/7041071371,5,,,,,
48,06:29:59,06:29:59,node/7041071356,6,,,,,
48,06:33:20,06:33:20,node/7041071355,7,,,,,
48,06:37:17,06:37:17,node/7041071354,8,,,,,
48,06:43:00,06:43:00,node/7067942462,9,,,,,
48,06:52:38,06:52:38,node/7041052970,10,,,,,
48,07:01:10,07:01:10,node/7041052977,11,,,,,
48,07:07:23,07:07:23,node/7041052982,12,,,,,
48,07:13:05,07:13:05,node/7112755337,13,,,,,
48,07:14:25,07:14:25,node/7112755336,14,,,,,
48,07:17:00,07:17:00,node/7041052967,15,,,,,
49,06:00:00,06:00:00,node/7041052966,1,,,,,
49,06:03:54,06:03:54,node/7112755345,2,,,,,
49,06:09:05,06:09:05,node/7041052980,3,,,,,
49,06:15:14,06:15:14,node/7041052978,4,,,,,
49,06:18:22,06:18:22,node/7041052975,5,,,,,
49,06:23:50,06:23:50,node/7041052969,6,,,,,
49,06:33:27,06:33:27,node/7067942463,7,,,,,
49,06:38:11,06:38:11,node/7041071353,8,,,,,
49,06:43:17,06:43:17,node/7067942465,9,,,,,
49,06:46:25,06:46:25,node/7076294502,10,,,,,
49,06:51:19,06:51:19,node/7041071370,11,,,,,
49,06:53:28,06:53:28,node/5736089088,12,,,,,
49,07:01:51,07:01:51,node/7112755344,13,,,,,
49,07:04:04,07:04:04,node/7041071387,14,,,,,
49,07:05:34,07:05:34,node/7112755343,15,,,,,
49,07:09:54,07:09:54,node/7041071405,16,,,,,
49,07:12:43,07:12:43,node/7041071404,17,,,,,
49,07:18:00,07:18:00,node/7112755342,18,,,,,
46,06:00:00,06:00:00,node/7111821015,1,,,,,
46,06:11:37,06:11:37,node/7102193983,2,,,,,
46,06:15:44,06:15:44,node/7113004016,3,,,,,
46,06:18:14,06:18:14,node/7113004015,4,,,,,
46,06:23:05,06:23:05,node/7041071604,5,,,,,
46,06:27:02,06:27:02,node/7113004014,6,,,,,
46,06:29:19,06:29:19,node/7041071654,7,,,,,
46,06:34:52,06:34:52,node/7074267435,8,,,,,
46,06:37:33,06:37:33,node/7041071660,9,,,,,
46,06:42:52,06:42:52,node/7113004013,10,,,,,
46,06:47:20,06:47:20,node/7074347184,11,,,,,
46,06:50:25,06:50:25,node/7113004012,12,,,,,
46,06:55:45,06:55:45,node/7074299254,13,,,,,
46,06:57:39,06:57:39,node/7041071665,14,,,,,
46,07:02:00,07:02:00,node/7074387585,15,,,,,
47,06:00:00,06:00:00,node/7080894001,1,,,,,
47,06:05:04,06:05:04,node/6307600909,2,,,,,
47,06:11:32,06:11:32,node/7080893996,3,,,,,
47,06:13:46,06:13:46,node/7041071663,4,,,,,
47,06:16:22,06:16:22,node/7041071661,5,,,,,
47,06:19:42,06:19:42,node/7113004011,6,,,,,
47,06:21:22,06:21:22,node/7080893995,7,,,,,
47,06:26:39,06:26:39,node/7041071653,8,,,,,
47,06:28:09,06:28:09,node/7113004010,9,,,,,
47,06:31:38,06:31:38,node/7113004009,10,,,,,
47,06:35:41,06:35:41,node/7041071605,11,,,,,
47,06:38:39,06:38:39,node/7041071606,12,,,,,
47,06:41:51,06:41:51,node/7102193972,13,,,,,
47,06:44:56,06:44:56,node/7041071600,14,,,,,
47,06:50:00,06:50:00,node/7113004018,15,,,,,
44,06:00:00,06:00:00,node/7037142456,1,,,,,
44,06:04:43,06:04:43,node/7037142448,2,,,,,
44,06:05:48,06:05:48,node/7037142446,3,,,,,
44,06:08:04,06:08:04,node/7037142445,4,,,,,
44,06:08:43,06:08:43,node/7037142444,5,,,,,
44,06:09:21,06:09:21,node/10842129027,6,,,,,
44,06:11:18,06:11:18,node/7041052895,7,,,,,
44,06:12:54,06:12:54,node/10842129029,8,,,,,
44,06:13:15,06:13:15,node/10766121874,9,,,,,
44,06:13:56,06:13:56,node/10842129023,10,,,,,
44,06:15:54,06:15:54,node/7041052897,11,,,,,
44,06:17:07,06:17:07,node/10842129088,12,,,,,
44,06:17:54,06:17:54,node/10842129048,13,,,,,
44,06:18:32,06:18:32,node/7041052900,14,,,,,
44,06:20:54,06:20:54,node/10842129055,15,,,,,
44,06:22:10,06:22:10,node/7110725254,16,,,,,
44,06:24:16,06:24:16,node/10842129139,17,,,,,
44,06:25:06,06:25:06,node/10766121873,18,,,,,
44,06:26:25,06:26:25,node/10842065103,19,,,,,
44,06:27:12,06:27:12,node/10845731583,20,,,,,
44,06:29:17,06:29:17,node/10845731580,21,,,,,
44,06:32:00,06:32:00,node/7041071286,22,,,,,
44,06:33:17,06:33:17,node/10842129066,23,,,,,
44,06:35:17,06:35:17,node/7076294504,24,,,,,
44,06:37:03,06:37:03,node/7041052975,25,,,,,
44,06:39:05,06:39:05,node/7041052969,26,,,,,
44,06:42:12,06:42:12,node/10842129106,27,,,,,
44,06:43:22,06:43:22,node/10842129090,28,,,,,
44,06:44:25,06:44:25,node/7041071353,29,,,,,
44,06:46:11,06:46:11,node/10842129060,30,,,,,
44,06:47:25,06:47:25,node/10842129112,31,,,,,
44,06:49:05,06:49:05,node/7041071367,32,,,,,
44,06:50:00,06:50:00,node/5736089088,33,,,,,
42,06:00:00,06:00:00,node/7055598742,1,,,,,
42,06:00:20,06:00:20,node/7057002161,2,,,,,
42,06:00:30,06:00:30,node/6967281242,3,,,,,
42,06:00:42,06:00:42,node/7080527281,4,,,,,
42,06:08:25,06:08:25,node/7105840330,5,,,,,
42,06:11:20,06:11:20,node/7105840326,6,,,,,
42,06:14:19,06:14:19,node/7105840331,7,,,,,
42,06:18:48,06:18:48,node/7074267433,8,,,,,
42,06:20:26,06:20:26,node/7041071649,9,,,,,
42,06:24:11,06:24:11,node/7074267434,10,,,,,
42,06:24:39,06:24:39,node/7041071650,11,,,,,
42,06:26:21,06:26:21,node/7041071654,12,,,,,
42,06:29:27,06:29:27,node/7041071655,13,,,,,
42,06:30:22,06:30:22,node/7074267435,14,,,,,
42,06:32:16,06:32:16,node/7041071660,15,,,,,
42,06:35:23,06:35:23,node/7041071662,16,,,,,
42,06:36:28,06:36:28,node/7113004013,17,,,,,
42,06:39:37,06:39:37,node/7074347184,18,,,,,
42,06:41:48,06:41:48,node/7113004012,19,,,,,
42,06:45:34,06:45:34,node/7074299254,20,,,,,
42,06:46:56,06:46:56,node/7041071665,21,,,,,
42,06:50:00,06:50:00,node/7074387585,22,,,,,
43,06:00:00,06:00:00,node/7112123456,1,,,,,
43,06:04:39,06:04:39,node/7077863009,2,,,,,
43,06:05:48,06:05:48,node/7078406225,3,,,,,
43,06:07:08,06:07:08,node/7102269985,4,,,,,
43,06:08:45,06:08:45,node/7041071601,5,,,,,
43,06:16:08,06:16:08,node/7041071606,6,,,,,
43,06:16:57,06:16:57,node/7112123457,7,,,,,
43,06:17:38,06:17:38,node/7112123464,8,,,,,
43,06:24:01,06:24:01,node/7041071609,9,,,,,
43,06:25:32,06:25:32,node/7041071612,10,,,,,
43,06:30:01,06:30:01,node/7102193973,11,,,,,
